DateTime,Followers,Players,Twitch Viewers,Final price,Positive reviews,Negative reviews
2023-02-11 00:00:00,10026.0,1180.0,127.0,,15.0,-15.0
2023-02-12 00:00:00,10049.0,1129.0,192.0,,,
2023-02-13 00:00:00,10072.0,728.0,52.0,,31.0,-30.0
2023-02-14 00:00:00,10092.0,636.0,37.0,,,
2023-02-15 00:00:00,10126.0,622.0,42.0,,7.0,-10.0
2023-02-16 00:00:00,10151.0,559.0,43.0,,7.0,-9.0
2023-02-17 00:00:00,10179.0,590.0,45.0,,4.0,-5.0
2023-02-18 00:00:00,10207.0,712.0,46.0,,8.0,-7.0
2023-02-19 00:00:00,10244.0,718.0,38.0,,9.0,-7.0
2023-02-20 00:00:00,10266.0,501.0,25.0,,,
2023-02-21 00:00:00,10280.0,449.0,39.0,,7.0,-8.0
2023-02-22 00:00:00,10309.0,436.0,42.0,,5.0,-2.0
2023-02-23 00:00:00,10322.0,404.0,53.0,,9.0,
2023-02-24 00:00:00,10340.0,417.0,49.0,,9.0,-6.0
2023-02-25 00:00:00,10379.0,522.0,72.0,,6.0,-10.0
2023-02-26 00:00:00,10407.0,528.0,157.0,,,
2023-02-27 00:00:00,10419.0,356.0,103.0,,8.0,-9.0
2023-02-28 00:00:00,10428.0,330.0,20.0,,5.0,-4.0
2023-03-01 00:00:00,10451.0,304.0,75.0,,3.0,-2.0
2023-03-02 00:00:00,10471.0,299.0,35.0,,3.0,-4.0
2023-03-03 00:00:00,10666.0,732.0,24.0,,8.0,-14.0
2023-03-04 00:00:00,10907.0,1386.0,100.0,,14.0,-20.0
2023-03-05 00:00:00,11108.0,1698.0,34.0,,31.0,-30.0
2023-03-06 00:00:00,11271.0,1264.0,48.0,,31.0,-16.0
2023-03-07 00:00:00,11392.0,1347.0,35.0,,,
2023-03-08 00:00:00,11455.0,1334.0,45.0,,26.0,-18.0
2023-03-09 00:00:00,11528.0,1199.0,32.0,,14.0,-19.0
2023-03-10 00:00:00,11578.0,1118.0,30.0,,19.0,-15.0
2023-03-11 00:00:00,11619.0,1177.0,24.0,,11.0,-19.0
2023-03-12 00:00:00,11641.0,1146.0,35.0,,14.0,-11.0
2023-03-13 00:00:00,11668.0,783.0,44.0,,9.0,-5.0
2023-03-14 00:00:00,11684.0,684.0,39.0,,6.0,-6.0
2023-03-15 00:00:00,11697.0,613.0,35.0,,,
2023-03-16 00:00:00,11707.0,545.0,29.0,,,
2023-03-17 00:00:00,11811.0,722.0,39.0,,21.0,-13.0
2023-03-18 00:00:00,11946.0,998.0,77.0,,13.0,-13.0
2023-03-19 00:00:00,12046.0,1137.0,57.0,,22.0,-17.0
2023-03-20 00:00:00,12128.0,943.0,27.0,,11.0,-21.0
2023-03-21 00:00:00,12196.0,840.0,614.0,,17.0,-11.0
2023-03-22 00:00:00,12264.0,895.0,617.0,,,
2023-03-23 00:00:00,12318.0,933.0,35.0,,15.0,-8.0
2023-03-24 00:00:00,12361.0,908.0,42.0,,10.0,-11.0
2023-03-25 00:00:00,12382.0,997.0,69.0,,12.0,-7.0
2023-03-26 00:00:00,12404.0,990.0,60.0,,17.0,-14.0
2023-03-27 00:00:00,12404.0,723.0,45.0,,18.0,-2.0
2023-03-28 00:00:00,12438.0,620.0,122.0,,,
2023-03-29 00:00:00,12458.0,567.0,231.0,,9.0,-3.0
2023-03-30 00:00:00,12467.0,531.0,32.0,,6.0,-3.0
2023-03-31 00:00:00,12472.0,549.0,159.0,,5.0,-7.0
2023-04-01 00:00:00,12483.0,617.0,31.0,,5.0,-6.0
2023-04-02 00:00:00,12497.0,643.0,48.0,,5.0,-3.0
2023-04-03 00:00:00,12506.0,445.0,191.0,,,
2023-04-04 00:00:00,12506.0,457.0,30.0,,7.0,-2.0
2023-04-05 00:00:00,12535.0,461.0,26.0,,4.0,-7.0
2023-04-06 00:00:00,12539.0,413.0,39.0,,7.0,-3.0
2023-04-07 00:00:00,12539.0,471.0,56.0,,5.0,-3.0
2023-04-08 00:00:00,12539.0,487.0,42.0,,5.0,-5.0
2023-04-09 00:00:00,12569.0,448.0,50.0,,,
2023-04-10 00:00:00,12577.0,412.0,96.0,,9.0,-10.0
2023-04-11 00:00:00,12577.0,328.0,68.0,,2.0,-1.0
2023-04-12 00:00:00,12577.0,304.0,37.0,,4.0,-4.0
2023-04-13 00:00:00,12577.0,281.0,84.0,,,-3.0
2023-04-14 00:00:00,12577.0,326.0,94.0,,2.0,-6.0
2023-04-15 00:00:00,12628.0,374.0,38.0,,,
2023-04-16 00:00:00,12632.0,376.0,72.0,,,
2023-04-17 00:00:00,12632.0,259.0,96.0,,7.0,-12.0
2023-04-18 00:00:00,12659.0,259.0,56.0,,1.0,-3.0
2023-04-19 00:00:00,12665.0,265.0,39.0,,4.0,-2.0
2023-04-20 00:00:00,12680.0,262.0,64.0,,4.0,-2.0
2023-04-21 00:00:00,12693.0,274.0,55.0,,6.0,-3.0
2023-04-22 00:00:00,12702.0,316.0,35.0,,,
2023-04-23 00:00:00,12707.0,334.0,103.0,,,
2023-04-24 00:00:00,12724.0,262.0,78.0,,6.0,-8.0
2023-04-25 00:00:00,12737.0,239.0,60.0,,3.0,-3.0
2023-04-26 00:00:00,12751.0,238.0,199.0,,3.0,-3.0
2023-04-27 00:00:00,12765.0,206.0,46.0,,2.0,-2.0
2023-04-28 00:00:00,12780.0,217.0,34.0,,4.0,-5.0
2023-04-29 00:00:00,12789.0,279.0,123.0,,,
2023-04-30 00:00:00,12802.0,286.0,38.0,,8.0,-6.0
2023-05-01 00:00:00,12812.0,268.0,47.0,,1.0,-3.0
2023-05-02 00:00:00,12825.0,198.0,66.0,,2.0,-2.0
2023-05-03 00:00:00,12833.0,197.0,41.0,,3.0,-3.0
2023-05-04 00:00:00,12839.0,185.0,226.0,,2.0,-1.0
2023-05-05 00:00:00,12851.0,185.0,0.0,,,
2023-05-06 00:00:00,12855.0,248.0,24.0,,,
2023-05-07 00:00:00,12865.0,292.0,28.0,,1.0,-6.0
2023-05-08 00:00:00,12877.0,203.0,33.0,,1.0,-3.0
2023-05-09 00:00:00,12893.0,180.0,60.0,,3.0,
2023-05-10 00:00:00,12904.0,178.0,350.0,,4.0,-2.0
2023-05-11 00:00:00,12910.0,167.0,225.0,,1.0,-1.0
2023-05-12 00:00:00,12921.0,173.0,58.0,,,
2023-05-13 00:00:00,12933.0,232.0,87.0,,2.0,
2023-05-14 00:00:00,12945.0,238.0,31.0,,,-2.0
2023-05-15 00:00:00,12954.0,170.0,30.0,,4.0,-3.0
2023-05-16 00:00:00,12961.0,152.0,81.0,,6.0,-5.0
2023-05-17 00:00:00,12972.0,146.0,90.0,,1.0,-2.0
2023-05-18 00:00:00,12987.0,171.0,67.0,,,
2023-05-19 00:00:00,12996.0,199.0,70.0,,,-3.0
2023-05-20 00:00:00,13011.0,210.0,68.0,,3.0,-5.0
2023-05-21 00:00:00,13022.0,216.0,104.0,,4.0,-3.0
2023-05-22 00:00:00,13031.0,145.0,58.0,,2.0,-5.0
2023-05-23 00:00:00,13044.0,159.0,89.0,,4.0,-2.0
2023-05-24 00:00:00,13049.0,156.0,161.0,,,
2023-05-25 00:00:00,13064.0,159.0,66.0,,1.0,-1.0
2023-05-26 00:00:00,13074.0,161.0,70.0,,2.0,-4.0
2023-05-27 00:00:00,13086.0,190.0,124.0,,2.0,-2.0
2023-05-28 00:00:00,13095.0,211.0,135.0,,2.0,-2.0
2023-05-29 00:00:00,13100.0,191.0,112.0,,3.0,-3.0
2023-05-30 00:00:00,13109.0,161.0,90.0,,,
2023-05-31 00:00:00,13118.0,153.0,100.0,,4.0,-1.0
2023-06-01 00:00:00,13124.0,256.0,51.0,,1.0,-1.0
2023-06-02 00:00:00,13411.0,1042.0,855.0,,6.0,-7.0
2023-06-03 00:00:00,13749.0,2045.0,152.0,,29.0,-34.0
2023-06-04 00:00:00,14066.0,2882.0,181.0,,52.0,-41.0
2023-06-05 00:00:00,14338.0,2686.0,67.0,,,
2023-06-06 00:00:00,14516.0,2584.0,61.0,,46.0,-32.0
2023-06-07 00:00:00,14637.0,2474.0,114.0,,32.0,-38.0
2023-06-08 00:00:00,14758.0,2511.0,136.0,,45.0,-25.0
2023-06-09 00:00:00,14846.0,2098.0,61.0,,45.0,-25.0
2023-06-10 00:00:00,14899.0,1979.0,47.0,,43.0,-19.0
2023-06-11 00:00:00,14955.0,1720.0,84.0,,,
2023-06-12 00:00:00,14988.0,1313.0,86.0,,21.0,-20.0
2023-06-13 00:00:00,15009.0,1116.0,53.0,,16.0,-13.0
2023-06-14 00:00:00,15026.0,922.0,69.0,,13.0,-13.0
2023-06-15 00:00:00,15046.0,848.0,42.0,,15.0,-15.0
2023-06-16 00:00:00,15055.0,780.0,52.0,,,
2023-06-17 00:00:00,15067.0,922.0,60.0,,14.0,-17.0
2023-06-18 00:00:00,15076.0,875.0,53.0,,13.0,-10.0
2023-06-19 00:00:00,15090.0,622.0,65.0,,6.0,-13.0
2023-06-20 00:00:00,15097.0,622.0,74.0,,11.0,-4.0
2023-06-21 00:00:00,15110.0,594.0,65.0,,13.0,-9.0
2023-06-22 00:00:00,15120.0,581.0,36.0,,,
2023-06-23 00:00:00,15126.0,568.0,42.0,,14.0,-8.0
2023-06-24 00:00:00,15133.0,543.0,51.0,,9.0,-4.0
2023-06-25 00:00:00,15147.0,624.0,42.0,,10.0,-10.0
2023-06-26 00:00:00,15162.0,468.0,54.0,,11.0,-7.0
2023-06-27 00:00:00,15171.0,452.0,55.0,,,
2023-06-28 00:00:00,15183.0,443.0,46.0,,3.0,-5.0
2023-06-29 00:00:00,15196.0,393.0,35.0,,5.0,-4.0
2023-06-30 00:00:00,15241.0,551.0,38.0,,,
2023-07-01 00:00:00,15299.0,816.0,40.0,,,
2023-07-02 00:00:00,15377.0,989.0,330.0,,20.0,-19.0
2023-07-03 00:00:00,15448.0,880.0,37.0,,10.0,-14.0
2023-07-04 00:00:00,15517.0,864.0,70.0,,,
2023-07-05 00:00:00,15600.0,822.0,66.0,,,
2023-07-06 00:00:00,15660.0,862.0,69.0,,,
2023-07-07 00:00:00,15706.0,851.0,61.0,,53.0,-43.0
2023-07-08 00:00:00,15755.0,958.0,65.0,,12.0,-17.0
2023-07-09 00:00:00,15809.0,979.0,38.0,,,
2023-07-10 00:00:00,15853.0,789.0,60.0,,,
2023-07-11 00:00:00,15901.0,793.0,28.0,,40.0,-21.0
2023-07-12 00:00:00,15941.0,826.0,426.0,,10.0,-25.0
2023-07-13 00:00:00,15975.0,794.0,47.0,,,
2023-07-14 00:00:00,16000.0,746.0,50.0,,13.0,-2.0
2023-07-15 00:00:00,16006.0,758.0,66.0,,17.0,-6.0
2023-07-16 00:00:00,16018.0,810.0,57.0,,14.0,-11.0
2023-07-17 00:00:00,16029.0,603.0,27.0,,,
2023-07-18 00:00:00,16045.0,577.0,1382.0,,14.0,-5.0
2023-07-19 00:00:00,16053.0,528.0,887.0,,7.0,-9.0
2023-07-20 00:00:00,16061.0,464.0,880.0,,7.0,-8.0
2023-07-21 00:00:00,16074.0,425.0,673.0,,,
2023-07-22 00:00:00,16085.0,495.0,48.0,,7.0,-7.0
2023-07-23 00:00:00,16101.0,540.0,1213.0,,6.0,-8.0
2023-07-24 00:00:00,16109.0,413.0,1399.0,,3.0,-10.0
2023-07-25 00:00:00,16173.0,637.0,1549.0,,10.0,-5.0
2023-07-26 00:00:00,16249.0,783.0,1281.0,,,
2023-07-27 00:00:00,16307.0,883.0,1243.0,,16.0,-11.0
2023-07-28 00:00:00,16362.0,996.0,781.0,,18.0,-14.0
2023-07-29 00:00:00,16427.0,1198.0,45.0,,,
2023-07-30 00:00:00,16479.0,1294.0,32.0,,,
2023-07-31 00:00:00,16530.0,1138.0,44.0,,,
2023-08-01 00:00:00,16553.0,986.0,68.0,,66.0,-54.0
2023-08-02 00:00:00,16561.0,890.0,48.0,,12.0,-14.0
2023-08-03 00:00:00,16568.0,742.0,108.0,,17.0,-9.0
2023-08-04 00:00:00,16580.0,690.0,31.0,,,
2023-08-05 00:00:00,16590.0,723.0,77.0,,14.0,-10.0
2023-08-06 00:00:00,16602.0,685.0,107.0,,8.0,-10.0
2023-08-07 00:00:00,16613.0,514.0,64.0,,6.0,-11.0
2023-08-08 00:00:00,16622.0,482.0,49.0,,,
2023-08-09 00:00:00,16628.0,478.0,43.0,,8.0,-4.0
2023-08-10 00:00:00,16640.0,454.0,51.0,,7.0,-5.0
2023-08-11 00:00:00,16649.0,414.0,52.0,,9.0,-5.0
2023-08-12 00:00:00,16655.0,476.0,49.0,,,
2023-08-13 00:00:00,16661.0,469.0,43.0,,3.0,-1.0
2023-08-14 00:00:00,16669.0,397.0,41.0,,5.0,-6.0
2023-08-15 00:00:00,16683.0,411.0,35.0,,10.0,-4.0
2023-08-16 00:00:00,16694.0,367.0,27.0,,,
2023-08-17 00:00:00,16702.0,318.0,111.0,,4.0,-8.0
2023-08-18 00:00:00,16713.0,331.0,108.0,,4.0,
2023-08-19 00:00:00,16718.0,381.0,51.0,,2.0,-2.0
2023-08-20 00:00:00,16724.0,382.0,96.0,,,
2023-08-21 00:00:00,16727.0,311.0,50.0,,10.0,-6.0
2023-08-22 00:00:00,16735.0,317.0,40.0,,1.0,-4.0
2023-08-23 00:00:00,16743.0,298.0,21.0,,,
2023-08-24 00:00:00,16746.0,272.0,95.0,,,
2023-08-25 00:00:00,16751.0,276.0,22.0,,3.0,-11.0
2023-08-26 00:00:00,16756.0,335.0,101.0,,4.0,-3.0
2023-08-27 00:00:00,16767.0,365.0,108.0,,4.0,-8.0
2023-08-28 00:00:00,16773.0,295.0,109.0,,,
2023-08-29 00:00:00,16785.0,281.0,31.0,,,
2023-08-30 00:00:00,16794.0,271.0,112.0,,8.0,-7.0
2023-08-31 00:00:00,16797.0,264.0,342.0,,5.0,-2.0
2023-09-01 00:00:00,16805.0,258.0,46.0,,,
2023-09-02 00:00:00,16812.0,293.0,41.0,,,
2023-09-03 00:00:00,16821.0,308.0,35.0,,11.0,-1.0
2023-09-04 00:00:00,16826.0,247.0,96.0,,8.0,
2023-09-05 00:00:00,16830.0,219.0,45.0,,2.0,-4.0
2023-09-06 00:00:00,16838.0,230.0,71.0,,,
2023-09-07 00:00:00,16845.0,214.0,26.0,,5.0,-7.0
2023-09-08 00:00:00,16851.0,228.0,27.0,,1.0,-4.0
2023-09-09 00:00:00,16856.0,266.0,30.0,,6.0,-5.0
2023-09-10 00:00:00,16867.0,287.0,29.0,,,
2023-09-11 00:00:00,16920.0,389.0,25.0,,3.0,-2.0
2023-09-12 00:00:00,16974.0,503.0,33.0,,7.0,-5.0
2023-09-13 00:00:00,17016.0,582.0,113.0,,11.0,-13.0
2023-09-14 00:00:00,17067.0,639.0,32.0,,,
2023-09-15 00:00:00,17106.0,672.0,23.0,,12.0,-8.0
2023-09-16 00:00:00,17137.0,823.0,41.0,,15.0,-9.0
2023-09-17 00:00:00,17170.0,870.0,32.0,,15.0,-11.0
2023-09-18 00:00:00,17193.0,658.0,22.0,,,
2023-09-19 00:00:00,17204.0,579.0,34.0,,18.0,-11.0
2023-09-20 00:00:00,17214.0,488.0,17.0,,8.0,-11.0
2023-09-21 00:00:00,17219.0,460.0,54.0,,7.0,-9.0
2023-09-22 00:00:00,17229.0,464.0,28.0,,,
2023-09-23 00:00:00,17241.0,484.0,74.0,,2.0,-8.0
2023-09-24 00:00:00,17254.0,478.0,53.0,,5.0,-9.0
2023-09-25 00:00:00,17261.0,331.0,68.0,,7.0,-1.0
2023-09-26 00:00:00,17272.0,314.0,174.0,,,
2023-09-27 00:00:00,17282.0,303.0,98.0,,3.0,-7.0
2023-09-28 00:00:00,17286.0,298.0,25.0,,6.0,-4.0
2023-09-29 00:00:00,17288.0,331.0,46.0,,,
2023-09-30 00:00:00,17300.0,350.0,20.0,,,
2023-10-01 00:00:00,17305.0,351.0,35.0,,8.0,-10.0
2023-10-02 00:00:00,17312.0,279.0,26.0,,5.0,-4.0
2023-10-03 00:00:00,17319.0,249.0,58.0,,,
2023-10-04 00:00:00,17326.0,237.0,35.0,,,
2023-10-05 00:00:00,17329.0,256.0,36.0,,9.0,-7.0
2023-10-06 00:00:00,17333.0,229.0,48.0,,5.0,-3.0
2023-10-07 00:00:00,17342.0,303.0,22.0,,,
2023-10-08 00:00:00,17352.0,316.0,27.0,,,
2023-10-09 00:00:00,17359.0,246.0,26.0,,19.0,-8.0
2023-10-10 00:00:00,17364.0,228.0,197.0,,4.0,-6.0
2023-10-11 00:00:00,17371.0,199.0,44.0,,4.0,-2.0
2023-10-12 00:00:00,17379.0,223.0,30.0,,,
2023-10-13 00:00:00,17387.0,220.0,27.0,,6.0,
2023-10-14 00:00:00,17393.0,278.0,16.0,,1.0,-5.0
2023-10-15 00:00:00,17402.0,269.0,27.0,,,
2023-10-16 00:00:00,17410.0,222.0,21.0,,2.0,-7.0
2023-10-17 00:00:00,17415.0,201.0,38.0,,3.0,-1.0
2023-10-18 00:00:00,17420.0,194.0,22.0,,,-2.0
2023-10-19 00:00:00,17429.0,219.0,25.0,,,
2023-10-20 00:00:00,17436.0,227.0,26.0,,3.0,-1.0
2023-10-21 00:00:00,17443.0,281.0,39.0,,5.0,
2023-10-22 00:00:00,17450.0,274.0,31.0,,4.0,-4.0
2023-10-23 00:00:00,17456.0,204.0,27.0,,,
2023-10-24 00:00:00,17464.0,199.0,67.0,,4.0,-2.0
2023-10-25 00:00:00,17470.0,192.0,25.0,,,-1.0
2023-10-26 00:00:00,17481.0,187.0,30.0,,2.0,
2023-10-27 00:00:00,17481.0,199.0,27.0,,8.0,-5.0
2023-10-28 00:00:00,17489.0,248.0,22.0,,,
2023-10-29 00:00:00,17492.0,239.0,20.0,,2.0,-4.0
2023-10-30 00:00:00,17493.0,176.0,23.0,,1.0,-3.0
2023-10-31 00:00:00,17501.0,168.0,20.0,,5.0,
2023-11-01 00:00:00,17514.0,171.0,37.0,,,
2023-11-02 00:00:00,17518.0,168.0,56.0,,4.0,-2.0
2023-11-03 00:00:00,17529.0,181.0,26.0,,1.0,-4.0
2023-11-04 00:00:00,17533.0,222.0,27.0,,1.0,-4.0
2023-11-05 00:00:00,17540.0,218.0,40.0,,,
2023-11-06 00:00:00,17547.0,162.0,21.0,,2.0,-4.0
2023-11-07 00:00:00,17553.0,153.0,40.0,,1.0,-2.0
2023-11-08 00:00:00,17557.0,133.0,49.0,,,
2023-11-09 00:00:00,17564.0,176.0,291.0,,3.0,-5.0
2023-11-10 00:00:00,17721.0,665.0,60.0,,8.0,-4.0
2023-11-11 00:00:00,17913.0,1398.0,38.0,,22.0,-15.0
2023-11-12 00:00:00,18092.0,1938.0,45.0,,,
2023-11-13 00:00:00,18215.0,1623.0,130.0,,31.0,-23.0
2023-11-14 00:00:00,18318.0,1710.0,239.0,,21.0,-20.0
2023-11-15 00:00:00,18374.0,1551.0,52.0,,,
2023-11-16 00:00:00,18423.0,1498.0,101.0,,29.0,-28.0
2023-11-17 00:00:00,18464.0,1409.0,97.0,,32.0,-24.0
2023-11-18 00:00:00,18484.0,1474.0,55.0,,,
2023-11-19 00:00:00,18502.0,1283.0,36.0,,18.0,-28.0
2023-11-20 00:00:00,18513.0,880.0,52.0,,20.0,-15.0
2023-11-21 00:00:00,18528.0,771.0,50.0,,,
2023-11-22 00:00:00,18543.0,755.0,60.0,,236.0,-31.0
2023-11-23 00:00:00,18566.0,737.0,31.0,,,
2023-11-24 00:00:00,18592.0,755.0,34.0,,215.0,-38.0
2023-11-25 00:00:00,18618.0,953.0,124.0,,102.0,-21.0
2023-11-26 00:00:00,18637.0,916.0,26.0,,,
2023-11-27 00:00:00,18656.0,659.0,52.0,,110.0,-27.0
2023-11-28 00:00:00,18671.0,677.0,21.0,,56.0,-12.0
2023-11-29 00:00:00,18674.0,654.0,37.0,,,
2023-11-30 00:00:00,18685.0,631.0,25.0,,12.0,-9.0
2023-12-01 00:00:00,18700.0,609.0,23.0,,5.0,-7.0
2023-12-02 00:00:00,18709.0,671.0,22.0,,13.0,-7.0
2023-12-03 00:00:00,18718.0,596.0,23.0,,,
2023-12-04 00:00:00,18723.0,447.0,18.0,,9.0,-5.0
2023-12-05 00:00:00,18730.0,426.0,2617.0,,13.0,
2023-12-06 00:00:00,18742.0,410.0,41.0,,,
2023-12-07 00:00:00,18754.0,418.0,48.0,,3.0,-11.0
2023-12-08 00:00:00,18762.0,417.0,20.0,,10.0,-5.0
2023-12-09 00:00:00,18772.0,476.0,29.0,,,
2023-12-10 00:00:00,18782.0,509.0,30.0,,1.0,-4.0
2023-12-11 00:00:00,18798.0,346.0,33.0,,,
2023-12-12 00:00:00,18809.0,335.0,27.0,,4.0,-4.0
2023-12-13 00:00:00,18822.0,308.0,13.0,,7.0,-4.0
2023-12-14 00:00:00,18834.0,308.0,54.0,,,
2023-12-15 00:00:00,18839.0,306.0,24.0,,4.0,-4.0
2023-12-16 00:00:00,18844.0,380.0,16.0,,5.0,-5.0
2023-12-17 00:00:00,18857.0,358.0,17.0,,5.0,-7.0
2023-12-18 00:00:00,18865.0,262.0,21.0,,,
2023-12-19 00:00:00,18867.0,251.0,111.0,,3.0,-2.0
2023-12-20 00:00:00,18882.0,259.0,32.0,,5.0,-4.0
2023-12-21 00:00:00,18886.0,252.0,76.0,,,
2023-12-22 00:00:00,18922.0,379.0,29.0,,2.0,
2023-12-23 00:00:00,18962.0,534.0,30.0,,,
2023-12-24 00:00:00,18995.0,585.0,80.0,,13.0,-7.0
2023-12-25 00:00:00,19027.0,581.0,72.0,,13.0,-4.0
2023-12-26 00:00:00,19054.0,639.0,61.0,,,
2023-12-27 00:00:00,19070.0,630.0,120.0,,9.0,-9.0
2023-12-28 00:00:00,19090.0,660.0,60.0,,14.0,-6.0
2023-12-29 00:00:00,19114.0,666.0,133.0,,,
2023-12-30 00:00:00,19140.0,688.0,44.0,,13.0,-3.0
2023-12-31 00:00:00,19159.0,677.0,34.0,,19.0,-10.0
2024-01-01 00:00:00,19178.0,683.0,38.0,,,
2024-01-02 00:00:00,19202.0,683.0,39.0,,7.0,-5.0
2024-01-03 00:00:00,19231.0,665.0,36.0,,,
2024-01-04 00:00:00,19247.0,643.0,208.0,,14.0,-2.0
2024-01-05 00:00:00,19302.0,772.0,45.0,,14.0,-6.0
2024-01-06 00:00:00,19380.0,960.0,34.0,,,
2024-01-07 00:00:00,19437.0,1084.0,115.0,,25.0,-16.0
2024-01-08 00:00:00,19487.0,836.0,63.0,,11.0,-11.0
2024-01-09 00:00:00,19534.0,794.0,91.0,,16.0,-10.0
2024-01-10 00:00:00,19572.0,741.0,31.0,,,
2024-01-11 00:00:00,19599.0,750.0,59.0,,6.0,-6.0
2024-01-12 00:00:00,19629.0,782.0,55.0,,14.0,-10.0
2024-01-13 00:00:00,19656.0,1003.0,106.0,,,
2024-01-14 00:00:00,19682.0,1050.0,72.0,,12.0,-15.0
2024-01-15 00:00:00,19709.0,847.0,56.0,,25.0,-8.0
2024-01-16 00:00:00,19726.0,747.0,70.0,,,
2024-01-17 00:00:00,19734.0,673.0,84.0,,8.0,-6.0
2024-01-18 00:00:00,19738.0,601.0,119.0,,,
2024-01-19 00:00:00,19747.0,615.0,79.0,,8.0,-3.0
2024-01-20 00:00:00,19754.0,649.0,78.0,,14.0,-7.0
2024-01-21 00:00:00,19764.0,663.0,71.0,,,
2024-01-22 00:00:00,19772.0,421.0,59.0,,16.0,-6.0
2024-01-23 00:00:00,19782.0,417.0,83.0,,11.0,-7.0
2024-01-24 00:00:00,19789.0,425.0,74.0,,,
2024-01-25 00:00:00,19797.0,376.0,62.0,,4.0,-3.0
2024-01-26 00:00:00,19804.0,427.0,134.0,,11.0,-3.0
2024-01-27 00:00:00,19815.0,476.0,24.0,,,
2024-01-28 00:00:00,19819.0,522.0,25.0,,10.0,-7.0
2024-01-29 00:00:00,19823.0,363.0,45.0,,,
2024-01-30 00:00:00,19827.0,359.0,48.0,,5.0,
2024-01-31 00:00:00,19830.0,349.0,26.0,,3.0,-3.0
2024-02-01 00:00:00,19839.0,291.0,30.0,,,
2024-02-02 00:00:00,19845.0,317.0,63.0,,4.0,-5.0
2024-02-03 00:00:00,19855.0,408.0,33.0,,5.0,-5.0
2024-02-04 00:00:00,19856.0,406.0,28.0,,,
2024-02-05 00:00:00,19859.0,316.0,20.0,,3.0,-5.0
