"DateTime";"Players";"Average Players";"Twitch Viewers"
"2020-12-02 00:00:00";;;0
"2020-12-03 00:00:00";;;0
"2020-12-04 00:00:00";;;0
"2020-12-05 00:00:00";;;5
"2020-12-06 00:00:00";;;0
"2020-12-07 00:00:00";;;0
"2020-12-08 00:00:00";;;0
"2020-12-09 00:00:00";;;0
"2020-12-10 00:00:00";;;0
"2020-12-11 00:00:00";;;0
"2020-12-12 00:00:00";;;0
"2020-12-13 00:00:00";;;0
"2020-12-14 00:00:00";;;0
"2020-12-15 00:00:00";;;3
"2020-12-16 00:00:00";;;3
"2020-12-17 00:00:00";;;0
"2020-12-18 00:00:00";;;4
"2020-12-19 00:00:00";;;0
"2020-12-20 00:00:00";;;0
"2020-12-21 00:00:00";;;0
"2020-12-22 00:00:00";;;0
"2020-12-23 00:00:00";;;0
"2020-12-24 00:00:00";;;0
"2020-12-25 00:00:00";;;0
"2020-12-26 00:00:00";;;0
"2020-12-27 00:00:00";;;0
"2020-12-28 00:00:00";;;0
"2020-12-29 00:00:00";;;4
"2020-12-30 00:00:00";;;0
"2020-12-31 00:00:00";;;0
"2021-01-01 00:00:00";;;0
"2021-01-02 00:00:00";;;0
"2021-01-03 00:00:00";;;0
"2021-01-04 00:00:00";;;0
"2021-01-05 00:00:00";;;0
"2021-01-06 00:00:00";;;0
"2021-01-07 00:00:00";;;0
"2021-01-08 00:00:00";;;0
"2021-01-09 00:00:00";;;6
"2021-01-10 00:00:00";;;0
"2021-01-11 00:00:00";;;2
"2021-01-12 00:00:00";;;0
"2021-01-13 00:00:00";;;0
"2021-01-14 00:00:00";;;0
"2021-01-15 00:00:00";;;0
"2021-01-16 00:00:00";;;0
"2021-01-17 00:00:00";;;0
"2021-01-18 00:00:00";;;0
"2021-01-19 00:00:00";;;0
"2021-01-20 00:00:00";;;0
"2021-01-21 00:00:00";;;0
"2021-01-22 00:00:00";;;0
"2021-01-23 00:00:00";;;0
"2021-01-24 00:00:00";;;0
"2021-01-25 00:00:00";;;0
"2021-01-26 00:00:00";;;0
"2021-01-27 00:00:00";;;0
"2021-01-28 00:00:00";;;0
"2021-01-29 00:00:00";;;1
"2021-01-30 00:00:00";;;0
"2021-01-31 00:00:00";;;0
"2021-02-01 00:00:00";;;0
"2021-02-02 00:00:00";;;0
"2021-02-03 00:00:00";;;1
"2021-02-04 00:00:00";;;1
"2021-02-05 00:00:00";;;0
"2021-02-06 00:00:00";;;0
"2021-02-07 00:00:00";;;0
"2021-02-08 00:00:00";;;0
"2021-02-09 00:00:00";;;0
"2021-02-10 00:00:00";;;0
"2021-02-11 00:00:00";;;0
"2021-02-12 00:00:00";;;0
"2021-02-13 00:00:00";;;0
"2021-02-14 00:00:00";;;0
"2021-02-15 00:00:00";;;0
"2021-02-16 00:00:00";;;2
"2021-02-17 00:00:00";;;0
"2021-02-18 00:00:00";;;0
"2021-02-19 00:00:00";;;0
"2021-02-20 00:00:00";;;1
"2021-02-21 00:00:00";;;0
"2021-02-22 00:00:00";;;0
"2021-02-23 00:00:00";;;168
"2021-02-24 00:00:00";;;5
"2021-02-25 00:00:00";;;0
"2021-02-26 00:00:00";;;0
"2021-02-27 00:00:00";;;1
"2021-02-28 00:00:00";;;0
"2021-03-01 00:00:00";;;0
"2021-03-02 00:00:00";;;0
"2021-03-03 00:00:00";;;0
"2021-03-04 00:00:00";;;0
"2021-03-05 00:00:00";;;0
"2021-03-06 00:00:00";;;0
"2021-03-07 00:00:00";;;0
"2021-03-08 00:00:00";;;0
"2021-03-09 00:00:00";;;0
"2021-03-10 00:00:00";;;0
"2021-03-11 00:00:00";;;0
"2021-03-12 00:00:00";;;0
"2021-03-13 00:00:00";;;0
"2021-03-14 00:00:00";;;0
"2021-03-15 00:00:00";;;4
"2021-03-16 00:00:00";;;0
"2021-03-17 00:00:00";;;0
"2021-03-18 00:00:00";;;0
"2021-03-19 00:00:00";;;0
"2021-03-20 00:00:00";;;0
"2021-03-21 00:00:00";;;0
"2021-03-22 00:00:00";;;1
"2021-03-23 00:00:00";;;0
"2021-03-24 00:00:00";;;0
"2021-03-25 00:00:00";;;0
"2021-03-26 00:00:00";;;0
"2021-03-27 00:00:00";;;0
"2021-03-28 00:00:00";;;0
"2021-03-29 00:00:00";;;0
"2021-03-30 00:00:00";;;0
"2021-03-31 00:00:00";;;0
"2021-04-01 00:00:00";;;0
"2021-04-02 00:00:00";;;0
"2021-04-03 00:00:00";;;0
"2021-04-04 00:00:00";;;0
"2021-04-05 00:00:00";;;0
"2021-04-06 00:00:00";;;0
"2021-04-07 00:00:00";;;0
"2021-04-08 00:00:00";;;0
"2021-04-09 00:00:00";;;0
"2021-04-10 00:00:00";;;0
"2021-04-11 00:00:00";;;0
"2021-04-12 00:00:00";;;0
"2021-04-13 00:00:00";;;0
"2021-04-14 00:00:00";;;0
"2021-04-15 00:00:00";;;0
"2021-04-16 00:00:00";;;0
"2021-04-17 00:00:00";;;0
"2021-04-18 00:00:00";;;1
"2021-04-19 00:00:00";;;0
"2021-04-20 00:00:00";;;0
"2021-04-21 00:00:00";;;0
"2021-04-22 00:00:00";;;0
"2021-04-23 00:00:00";;;0
"2021-04-24 00:00:00";;;0
"2021-04-25 00:00:00";;;0
"2021-04-26 00:00:00";;;0
"2021-04-27 00:00:00";;;8
"2021-04-28 00:00:00";;;0
"2021-04-29 00:00:00";;;0
"2021-04-30 00:00:00";;;0
"2021-05-01 00:00:00";;;0
"2021-05-02 00:00:00";;;2
"2021-05-03 00:00:00";;;1
"2021-05-04 00:00:00";;;2
"2021-05-05 00:00:00";;;2
"2021-05-06 00:00:00";;;2
"2021-05-07 00:00:00";;;2
"2021-05-08 00:00:00";;;3
"2021-05-09 00:00:00";;;4
"2021-05-10 00:00:00";;;2
"2021-05-11 00:00:00";;;0
"2021-05-12 00:00:00";;;0
"2021-05-13 00:00:00";;;4
"2021-05-14 00:00:00";;;3
"2021-05-15 00:00:00";;;3
"2021-05-16 00:00:00";;;0
"2021-05-17 00:00:00";;;0
"2021-05-18 00:00:00";;;0
"2021-05-19 00:00:00";;;0
"2021-05-20 00:00:00";;;0
"2021-05-21 00:00:00";;;0
"2021-05-22 00:00:00";;;0
"2021-05-23 00:00:00";;;0
"2021-05-24 00:00:00";;;0
"2021-05-25 00:00:00";;;0
"2021-05-26 00:00:00";;;0
"2021-05-27 00:00:00";;;2
"2021-05-28 00:00:00";;;158861
"2021-05-29 00:00:00";;;7
"2021-05-30 00:00:00";;;5
"2021-05-31 00:00:00";;;1026
"2021-06-01 00:00:00";;;10
"2021-06-02 00:00:00";;;2
"2021-06-03 00:00:00";;;0
"2021-06-04 00:00:00";;;2
"2021-06-05 00:00:00";;;1
"2021-06-06 00:00:00";;;0
"2021-06-07 00:00:00";;;1
"2021-06-08 00:00:00";;;0
"2021-06-09 00:00:00";;;2
"2021-06-10 00:00:00";;;3
"2021-06-11 00:00:00";;;2
"2021-06-12 00:00:00";;;9
"2021-06-13 00:00:00";;;3
"2021-06-14 00:00:00";;;1
"2021-06-15 00:00:00";;;0
"2021-06-16 00:00:00";;;5
"2021-06-17 00:00:00";;;4
"2021-06-18 00:00:00";;;2
"2021-06-19 00:00:00";;;4
"2021-06-20 00:00:00";;;2
"2021-06-21 00:00:00";;;3
"2021-06-22 00:00:00";;;0
"2021-06-23 00:00:00";;;0
"2021-06-24 00:00:00";;;0
"2021-06-25 00:00:00";;;0
"2021-06-26 00:00:00";;;0
"2021-06-27 00:00:00";;;0
"2021-06-28 00:00:00";;;0
"2021-06-29 00:00:00";;;2
"2021-06-30 00:00:00";;;0
"2021-07-01 00:00:00";;;0
"2021-07-02 00:00:00";;;0
"2021-07-03 00:00:00";;;3
"2021-07-04 00:00:00";;;0
"2021-07-05 00:00:00";;;0
"2021-07-06 00:00:00";;;0
"2021-07-07 00:00:00";;;1086
"2021-07-08 00:00:00";;;752
"2021-07-09 00:00:00";;;0
"2021-07-10 00:00:00";;;742
"2021-07-11 00:00:00";;;0
"2021-07-12 00:00:00";;;2
"2021-07-13 00:00:00";;;0
"2021-07-14 00:00:00";;;0
"2021-07-15 00:00:00";;;0
"2021-07-16 00:00:00";;;0
"2021-07-17 00:00:00";;;2
"2021-07-18 00:00:00";;;4
"2021-07-19 00:00:00";;;12
"2021-07-20 00:00:00";;;0
"2021-07-21 00:00:00";;;0
"2021-07-22 00:00:00";;;13
"2021-07-23 00:00:00";;;1
"2021-07-24 00:00:00";;;0
"2021-07-25 00:00:00";;;0
"2021-07-26 00:00:00";;;0
"2021-07-27 00:00:00";;;0
"2021-07-28 00:00:00";;;0
"2021-07-29 00:00:00";;;0
"2021-07-30 00:00:00";;;0
"2021-07-31 00:00:00";;;0
"2021-08-01 00:00:00";;;0
"2021-08-02 00:00:00";;;0
"2021-08-03 00:00:00";;;0
"2021-08-04 00:00:00";;;0
"2021-08-05 00:00:00";;;0
"2021-08-06 00:00:00";;;1
"2021-08-07 00:00:00";;;5
"2021-08-08 00:00:00";;;0
"2021-08-09 00:00:00";;;0
"2021-08-10 00:00:00";;;0
"2021-08-11 00:00:00";;;0
"2021-08-12 00:00:00";;;0
"2021-08-13 00:00:00";;;0
"2021-08-14 00:00:00";;;0
"2021-08-15 00:00:00";;;0
"2021-08-16 00:00:00";;;0
"2021-08-17 00:00:00";;;0
"2021-08-18 00:00:00";;;0
"2021-08-19 00:00:00";;;0
"2021-08-20 00:00:00";;;0
"2021-08-21 00:00:00";;;0
"2021-08-22 00:00:00";;;0
"2021-08-23 00:00:00";;;0
"2021-08-24 00:00:00";;;0
"2021-08-25 00:00:00";;;0
"2021-08-26 00:00:00";;;0
"2021-08-27 00:00:00";;;0
"2021-08-28 00:00:00";;;0
"2021-08-29 00:00:00";;;0
"2021-08-30 00:00:00";;;5
"2021-08-31 00:00:00";;;25347
"2021-09-01 00:00:00";;;134
"2021-09-02 00:00:00";;;1230
"2021-09-03 00:00:00";;;19
"2021-09-04 00:00:00";;;38
"2021-09-05 00:00:00";;;0
"2021-09-06 00:00:00";;;14
"2021-09-07 00:00:00";;;57
"2021-09-08 00:00:00";;;2
"2021-09-09 00:00:00";;;0
"2021-09-10 00:00:00";;;3
"2021-09-11 00:00:00";;;3
"2021-09-12 00:00:00";;;2
"2021-09-13 00:00:00";;;2
"2021-09-14 00:00:00";;;0
"2021-09-15 00:00:00";;;0
"2021-09-16 00:00:00";;;0
"2021-09-17 00:00:00";;;0
"2021-09-18 00:00:00";;;3
"2021-09-19 00:00:00";;;0
"2021-09-20 00:00:00";;;0
"2021-09-21 00:00:00";;;0
"2021-09-22 00:00:00";;;0
"2021-09-23 00:00:00";;;0
"2021-09-24 00:00:00";;;114
"2021-09-25 00:00:00";;;111
"2021-09-26 00:00:00";;;111
"2021-09-27 00:00:00";;;3
"2021-09-28 00:00:00";;;37
"2021-09-29 00:00:00";;;5
"2021-09-30 00:00:00";;;5
"2021-10-01 00:00:00";;;4
"2021-10-02 00:00:00";;;8
"2021-10-03 00:00:00";;;29
"2021-10-04 00:00:00";;;117610
"2021-10-05 00:00:00";;;99121
"2021-10-06 00:00:00";;;214612
"2021-10-07 00:00:00";;;138890
"2021-10-08 00:00:00";;;124895
"2021-10-09 00:00:00";;;81691
"2021-10-10 00:00:00";;;63278
"2021-10-11 00:00:00";;;60708
"2021-10-12 00:00:00";;;49341
"2021-10-13 00:00:00";;;39018
"2021-10-14 00:00:00";;;57265
"2021-10-15 00:00:00";;;34747
"2021-10-16 00:00:00";;;30787
"2021-10-17 00:00:00";;;12117
"2021-10-18 00:00:00";;;24583
"2021-10-19 00:00:00";;;22572
"2021-10-20 00:00:00";;;6991
"2021-10-21 00:00:00";;;22726
"2021-10-22 00:00:00";;;6856
"2021-10-23 00:00:00";;;5357
"2021-10-24 00:00:00";;;4759
"2021-10-25 00:00:00";;;8215
"2021-10-26 00:00:00";;;7114
"2021-10-27 00:00:00";;;7072
"2021-10-28 00:00:00";;;10771
"2021-10-29 00:00:00";;;6891
"2021-10-30 00:00:00";;;2860
"2021-10-31 00:00:00";;;2269
"2021-11-01 00:00:00";;;2409
"2021-11-02 00:00:00";;;5344
"2021-11-03 00:00:00";;;4070
"2021-11-04 00:00:00";;;5897
"2021-11-05 00:00:00";;;6219
"2021-11-06 00:00:00";;;7071
"2021-11-07 00:00:00";;;10998
"2021-11-08 00:00:00";;;7446
"2021-11-09 00:00:00";;;5202
"2021-11-10 00:00:00";;;5048
"2021-11-11 00:00:00";;;3064
"2021-11-12 00:00:00";;;9011
"2021-11-13 00:00:00";;;3521
"2021-11-14 00:00:00";;;3423
"2021-11-15 00:00:00";;;5860
"2021-11-16 00:00:00";;;5503
"2021-11-17 00:00:00";;;25208
"2021-11-18 00:00:00";;;3993
"2021-11-19 00:00:00";;;2222
"2021-11-20 00:00:00";;;4472
"2021-11-21 00:00:00";;;2127
"2021-11-22 00:00:00";;;2667
"2021-11-23 00:00:00";;;3850
"2021-11-24 00:00:00";;;2711
"2021-11-25 00:00:00";;;4103
"2021-11-26 00:00:00";;;2791
"2021-11-27 00:00:00";;;2679
"2021-11-28 00:00:00";;;1963
"2021-11-29 00:00:00";;;8768
"2021-11-30 00:00:00";;;1361
"2021-12-01 00:00:00";;;1015
"2021-12-02 00:00:00";;;750
"2021-12-03 00:00:00";;;780
"2021-12-04 00:00:00";;;1505
"2021-12-05 00:00:00";;;1395
"2021-12-06 00:00:00";;;1691
"2021-12-07 00:00:00";;;2090
"2021-12-08 00:00:00";;;1597
"2021-12-09 00:00:00";;;1318
"2021-12-10 00:00:00";;;1047
"2021-12-11 00:00:00";;;621
"2021-12-12 00:00:00";;;370
"2021-12-13 00:00:00";;;813
"2021-12-14 00:00:00";;;500
"2021-12-15 00:00:00";;;1105
"2021-12-16 00:00:00";;;1196
"2021-12-17 00:00:00";;;598
"2021-12-18 00:00:00";;;3300
"2021-12-19 00:00:00";;;715
"2021-12-20 00:00:00";;;675
"2021-12-21 00:00:00";;;1531
"2021-12-22 00:00:00";;;1579
"2021-12-23 00:00:00";;;1090
"2021-12-24 00:00:00";;;866
"2021-12-25 00:00:00";;;1035
"2021-12-26 00:00:00";;;2402
"2021-12-27 00:00:00";;;905
"2021-12-28 00:00:00";;;694
"2021-12-29 00:00:00";;;1821
"2021-12-30 00:00:00";;;1364
"2021-12-31 00:00:00";;;430
"2022-01-01 00:00:00";;;2983
"2022-01-02 00:00:00";;;2510
"2022-01-03 00:00:00";;;1129
"2022-01-04 00:00:00";;;1217
"2022-01-05 00:00:00";;;636
"2022-01-06 00:00:00";;;777
"2022-01-07 00:00:00";;;621
"2022-01-08 00:00:00";;;551
"2022-01-09 00:00:00";;;501
"2022-01-10 00:00:00";;;457
"2022-01-11 00:00:00";;;7074
"2022-01-12 00:00:00";;;1053
"2022-01-13 00:00:00";;;910
"2022-01-14 00:00:00";;;971
"2022-01-15 00:00:00";;;879
"2022-01-16 00:00:00";;;898
"2022-01-17 00:00:00";;;2692
"2022-01-18 00:00:00";;;1841
"2022-01-19 00:00:00";;;1391
"2022-01-20 00:00:00";;;405
"2022-01-21 00:00:00";;;3978
"2022-01-22 00:00:00";;;3449
"2022-01-23 00:00:00";;;3334
"2022-01-24 00:00:00";;;860
"2022-01-25 00:00:00";;;583
"2022-01-26 00:00:00";;;887
"2022-01-27 00:00:00";;;780
"2022-01-28 00:00:00";;;1620
"2022-01-29 00:00:00";;;654
"2022-01-30 00:00:00";;;701
"2022-01-31 00:00:00";;;825
"2022-02-01 00:00:00";;;434
"2022-02-02 00:00:00";;;1147
"2022-02-03 00:00:00";;;1234
"2022-02-04 00:00:00";;;258
"2022-02-05 00:00:00";;;462
"2022-02-06 00:00:00";;;589
"2022-02-07 00:00:00";;;284
"2022-02-08 00:00:00";;;1879
"2022-02-09 00:00:00";;;1882
"2022-02-10 00:00:00";;;913
"2022-02-11 00:00:00";;;507
"2022-02-12 00:00:00";;;474
"2022-02-13 00:00:00";;;342
"2022-02-14 00:00:00";;;227
"2022-02-15 00:00:00";;;1131
"2022-02-16 00:00:00";;;250
"2022-02-17 00:00:00";;;225
"2022-02-18 00:00:00";;;647
"2022-02-19 00:00:00";;;495
"2022-02-20 00:00:00";;;276
"2022-02-21 00:00:00";;;303
"2022-02-22 00:00:00";;;405
"2022-02-23 00:00:00";;;361
"2022-02-24 00:00:00";;;234
"2022-02-25 00:00:00";;;171
"2022-02-26 00:00:00";;;299
"2022-02-27 00:00:00";;;163
"2022-02-28 00:00:00";;;444
"2022-03-01 00:00:00";;;922
"2022-03-02 00:00:00";;;158
"2022-03-03 00:00:00";;;494
"2022-03-04 00:00:00";;;421
"2022-03-05 00:00:00";;;363
"2022-03-06 00:00:00";;;165
"2022-03-07 00:00:00";;;260
"2022-03-08 00:00:00";;;342
"2022-03-09 00:00:00";;;249
"2022-03-10 00:00:00";;;181
"2022-03-11 00:00:00";;;262
"2022-03-12 00:00:00";;;202
"2022-03-13 00:00:00";;;407
"2022-03-14 00:00:00";;;661
"2022-03-15 00:00:00";;;426
"2022-03-16 00:00:00";;;291
"2022-03-17 00:00:00";;;327
"2022-03-18 00:00:00";;;336
"2022-03-19 00:00:00";;;432
"2022-03-20 00:00:00";;;357
"2022-03-21 00:00:00";;;316
"2022-03-22 00:00:00";;;631
"2022-03-23 00:00:00";;;481
"2022-03-24 00:00:00";;;1222
"2022-03-25 00:00:00";;;2101
"2022-03-26 00:00:00";;;1068
"2022-03-27 00:00:00";;;870
"2022-03-28 00:00:00";;;724
"2022-03-29 00:00:00";;;293
"2022-03-30 00:00:00";;;499
"2022-03-31 00:00:00";;;355
"2022-04-01 00:00:00";;;222
"2022-04-02 00:00:00";;;233
"2022-04-03 00:00:00";;;262
"2022-04-04 00:00:00";;;209
"2022-04-05 00:00:00";;;234
"2022-04-06 00:00:00";;;262
"2022-04-07 00:00:00";;;286
"2022-04-08 00:00:00";;;285
"2022-04-09 00:00:00";;;286
"2022-04-10 00:00:00";;;395
"2022-04-11 00:00:00";;;504
"2022-04-12 00:00:00";;;377
"2022-04-13 00:00:00";;;243
"2022-04-14 00:00:00";;;225
"2022-04-15 00:00:00";;;251
"2022-04-16 00:00:00";;;250
"2022-04-17 00:00:00";;;130
"2022-04-18 00:00:00";;;169
"2022-04-19 00:00:00";;;388
"2022-04-20 00:00:00";;;1871
"2022-04-21 00:00:00";;;1614
"2022-04-22 00:00:00";;;2200
"2022-04-23 00:00:00";;;221
"2022-04-24 00:00:00";;;257
"2022-04-25 00:00:00";;;207
"2022-04-26 00:00:00";;;278
"2022-04-27 00:00:00";;;252
"2022-04-28 00:00:00";;;259
"2022-04-29 00:00:00";;;269
"2022-04-30 00:00:00";;;253
"2022-05-01 00:00:00";;;193
"2022-05-02 00:00:00";;;160
"2022-05-03 00:00:00";;;556
"2022-05-04 00:00:00";;;235
"2022-05-05 00:00:00";;;298
"2022-05-06 00:00:00";;;297
"2022-05-07 00:00:00";;;220
"2022-05-08 00:00:00";;;187
"2022-05-09 00:00:00";;;133
"2022-05-10 00:00:00";;;124
"2022-05-11 00:00:00";;;215
"2022-05-12 00:00:00";;;234
"2022-05-13 00:00:00";;;119
"2022-05-14 00:00:00";;;125
"2022-05-15 00:00:00";;;158
"2022-05-16 00:00:00";;;133
"2022-05-17 00:00:00";;;303
"2022-05-18 00:00:00";;;176
"2022-05-19 00:00:00";;;686
"2022-05-20 00:00:00";;;633
"2022-05-21 00:00:00";;;133
"2022-05-22 00:00:00";;;222
"2022-05-23 00:00:00";;;581
"2022-05-24 00:00:00";;;229
"2022-05-25 00:00:00";;;460
"2022-05-26 00:00:00";;;175
"2022-05-27 00:00:00";;;259
"2022-05-28 00:00:00";;;154
"2022-05-29 00:00:00";;;202
"2022-05-30 00:00:00";;;582
"2022-05-31 00:00:00";;;189
"2022-06-01 00:00:00";;;170
"2022-06-02 00:00:00";;;232
"2022-06-03 00:00:00";;;728
"2022-06-04 00:00:00";;;382
"2022-06-05 00:00:00";;;341
"2022-06-06 00:00:00";;;385
"2022-06-07 00:00:00";;;636
"2022-06-08 00:00:00";;;194
"2022-06-09 00:00:00";;;250
"2022-06-10 00:00:00";;;297
"2022-06-11 00:00:00";;;395
"2022-06-12 00:00:00";;;863
"2022-06-13 00:00:00";;;872
"2022-06-14 00:00:00";;;302
"2022-06-15 00:00:00";;;260
"2022-06-16 00:00:00";;;296
"2022-06-17 00:00:00";;;575
"2022-06-18 00:00:00";;;505
"2022-06-19 00:00:00";;;231
"2022-06-20 00:00:00";;;878
"2022-06-21 00:00:00";;;908
"2022-06-22 00:00:00";;;890
"2022-06-23 00:00:00";;;892
"2022-06-24 00:00:00";;;1229
"2022-06-25 00:00:00";;;1075
"2022-06-26 00:00:00";;;283
"2022-06-27 00:00:00";;;764
"2022-06-28 00:00:00";;;844
"2022-06-29 00:00:00";;;727
"2022-06-30 00:00:00";;;209
"2022-07-01 00:00:00";;;143
"2022-07-02 00:00:00";;;1122
"2022-07-03 00:00:00";;;271
"2022-07-04 00:00:00";;;233
"2022-07-05 00:00:00";;;307
"2022-07-06 00:00:00";;;314
"2022-07-07 00:00:00";;;404
"2022-07-08 00:00:00";;;160
"2022-07-09 00:00:00";;;345
"2022-07-10 00:00:00";;;207
"2022-07-11 00:00:00";;;1440
"2022-07-12 00:00:00";;;1080
"2022-07-13 00:00:00";;;785
"2022-07-14 00:00:00";;;1124
"2022-07-15 00:00:00";;;311
"2022-07-16 00:00:00";;;315
"2022-07-17 00:00:00";;;248
"2022-07-18 00:00:00";;;279
"2022-07-19 00:00:00";;;698
"2022-07-20 00:00:00";;;247
"2022-07-21 00:00:00";;;251
"2022-07-22 00:00:00";;;598
"2022-07-23 00:00:00";;;527
"2022-07-24 00:00:00";;;522
"2022-07-25 00:00:00";;;398
"2022-07-26 00:00:00";;;214
"2022-07-27 00:00:00";;;336
"2022-07-28 00:00:00";;;275
"2022-07-29 00:00:00";;;344
"2022-07-30 00:00:00";;;201
"2022-07-31 00:00:00";;;185
"2022-08-01 00:00:00";;;178
"2022-08-02 00:00:00";;;996
"2022-08-03 00:00:00";;;689
"2022-08-04 00:00:00";;;480
"2022-08-05 00:00:00";;;686
"2022-08-06 00:00:00";;;589
"2022-08-07 00:00:00";;;786
"2022-08-08 00:00:00";;;430
"2022-08-09 00:00:00";;;234
"2022-08-10 00:00:00";;;989
"2022-08-11 00:00:00";;;843
"2022-08-12 00:00:00";;;310
"2022-08-13 00:00:00";;;307
"2022-08-14 00:00:00";;;443
"2022-08-15 00:00:00";;;425
"2022-08-16 00:00:00";;;341
"2022-08-17 00:00:00";;;224
"2022-08-18 00:00:00";;;367
